,links
588,https://doi.org/10.1145/3293611.3338022
589,https://doi.org/10.1145/3371238.3371243
590,https://doi.org/10.1145/3211933.3211949
591,https://doi.org/10.1145/3460537.3460548
592,https://doi.org/10.1145/3549206.3549289
593,https://doi.org/10.1145/3378065.3378136
594,https://doi.org/10.1145/3341105.3373884
595,https://doi.org/10.1145/3487664.3487752
596,https://doi.org/10.1145/3498765.3498803
597,https://doi.org/10.1145/3510309.3510322
598,https://doi.org/10.1145/3530190.3534820
599,https://doi.org/10.1145/3510487.3510493
600,https://doi.org/10.1145/3428757.3429149
601,https://doi.org/10.1145/3211890.3211921
602,https://doi.org/10.1145/3519270.3538468
603,https://doi.org/10.1145/3487351.3488326
604,https://doi.org/10.1145/3410048.3410090
605,https://doi.org/10.14778/3415478.3415565
606,https://doi.org/10.1145/3384419.3430465
607,https://doi.org/10.1145/3523283
608,https://doi.org/10.1145/3568315
609,https://doi.org/10.1145/3510487.3510496
610,https://doi.org/10.1145/3508398.3511504
611,https://doi.org/10.1145/3320154.3322133
612,https://doi.org/10.1145/3297280.3297347
613,https://doi.org/10.1145/3442520.3442534
614,https://doi.org/10.1145/3368691.3368726
615,https://doi.org/10.1145/3303868
616,https://doi.org/10.1145/3481627
617,https://doi.org/10.1145/3546157.3546165
618,https://doi.org/10.1145/3433996.3434017
619,https://doi.org/10.1145/3460537.3460566
620,https://doi.org/10.1145/3406092
621,https://doi.org/10.1145/3510487.3510494
622,https://doi.org/10.1145/3397166.3409136
623,https://doi.org/10.1145/3456126.3456128
624,https://doi.org/10.1145/3408309
625,https://doi.org/10.1145/3523181.3523185
626,https://doi.org/10.1145/3312750
627,https://doi.org/10.1145/3422648.3422665
628,https://doi.org/10.1145/3287624.3287656
629,https://doi.org/10.1145/3495018.3495362
630,https://doi.org/10.1145/3326467.3326479
631,https://doi.org/10.1145/3327959.3329539
632,https://doi.org/10.1145/3498851.3498923
633,https://doi.org/10.1145/3151848.3151851
634,https://doi.org/10.1145/3409934.3409950
635,https://doi.org/10.1145/3524842.3528534
636,https://doi.org/10.1145/3498851.3498994
637,https://doi.org/10.1145/3325112.3325264
638,https://doi.org/10.1145/3341105.3373988
639,https://doi.org/10.1145/3282278.3282279
640,https://doi.org/10.1145/3369752
641,https://doi.org/10.1145/3324921.3328790
642,https://doi.org/10.1145/3419614.3423259
643,https://doi.org/10.1145/3316781.3317862
644,https://doi.org/10.1145/3305364
645,https://doi.org/10.1145/3492323.3495619
646,https://doi.org/10.14778/3329772.3329775
647,https://doi.org/10.1145/3463677.3463699
648,https://doi.org/10.1145/3419102
649,https://doi.org/10.1145/3308897.3308952
650,https://doi.org/10.1145/3479722.3480991
651,https://doi.org/10.1145/3483845.3483886
652,https://doi.org/10.1145/3325112.3325272
653,https://doi.org/10.1145/3457913.3457929
654,https://doi.org/10.1145/3511903
655,https://doi.org/10.1145/3247804
656,https://doi.org/10.1145/3466826.3466831
657,https://doi.org/10.1145/3430502
658,https://doi.org/10.1145/3387940.3391500
659,https://doi.org/10.1145/3511902
660,https://doi.org/10.1145/3427796.3430003
661,https://doi.org/10.1145/3158333
662,https://doi.org/10.1145/3366625.3369437
663,https://doi.org/10.1145/3554761
664,https://doi.org/10.1145/3508072.3508110
665,https://doi.org/10.1145/3538969.3544446
666,https://doi.org/10.1145/3412841.3441909
667,https://doi.org/10.1145/3547653
668,https://doi.org/10.1145/3183440.3194978
669,https://doi.org/10.1145/3508072.3508174
670,https://doi.org/10.1145/3522784.3522794
671,https://doi.org/10.1145/3318041.3355457
672,https://doi.org/10.1145/3500920
673,https://doi.org/10.1145/3320154.3320158
674,https://doi.org/10.1145/3441692
675,https://doi.org/10.1145/3155016.3155018
676,https://doi.org/10.1145/3468264.3473130
677,https://doi.org/10.1145/3492323.3495577
678,https://doi.org/10.1145/3327960.3332395
679,https://doi.org/10.1145/3007748.3018280
680,https://doi.org/10.1145/3448016.3452789
681,https://doi.org/10.1145/3326365.3326410
682,https://doi.org/10.1145/3183367
683,https://doi.org/10.1145/3485730.3493374
684,https://doi.org/10.14778/3229863.3229877
685,https://doi.org/10.1145/3448016.3452807
686,https://doi.org/10.1145/3361821.3361838
687,https://doi.org/10.1145/3087801.3087873
688,https://doi.org/10.1145/3549527
689,https://doi.org/10.1145/3447548.3470800
690,https://doi.org/10.1145/3194113.3194114
691,https://doi.org/10.1145/3318041.3355463
692,https://doi.org/10.1145/3376044.3376053
693,https://doi.org/10.1145/3320154.3320164
694,https://doi.org/10.1145/3559795.3559803
695,https://doi.org/10.1145/3384943.3409431
696,https://doi.org/10.1145/3459104.3459153
697,https://doi.org/10.1145/3290607.3312896
698,https://doi.org/10.1145/3559795.3559796
699,https://doi.org/10.1145/3299869.3319883
700,https://doi.org/10.1145/3120459.3120472
701,https://doi.org/10.1145/3131542.3131563
702,https://doi.org/10.1145/3318265.3318289
703,https://doi.org/10.1145/2976749.2978341
704,https://doi.org/10.1145/3433174.3433587
705,https://doi.org/10.1145/3390566.3391679
706,https://doi.org/10.1145/3406601.3406614
707,https://doi.org/10.1145/3446983.3446992
708,https://doi.org/10.1145/3282373.3282402
709,https://doi.org/10.1145/3210284.3219502
710,https://doi.org/10.1145/3510003.3510086
711,https://doi.org/10.1145/3494106.3528672
712,https://doi.org/10.1145/3338840.3355646
713,https://doi.org/10.1145/3184558.3191555
714,https://doi.org/10.1145/3299869.3320238
715,https://doi.org/10.1145/3419394.3423628
716,https://doi.org/10.1145/3211890.3211915
717,https://doi.org/10.1145/3532640.3532657
718,https://doi.org/10.1145/3482632.3482657
719,https://doi.org/10.1145/3409934.3409940
720,https://doi.org/10.1145/3395363.3404365
721,https://doi.org/10.1145/3341276
722,https://doi.org/10.1145/3494106.3528677
723,https://doi.org/10.1145/3349266.3351386
724,https://doi.org/10.1145/3340764.3340799
725,https://doi.org/10.1145/3384943.3409418
726,https://doi.org/10.1145/3459104.3459179
727,https://doi.org/10.1145/3433260
728,https://doi.org/10.1145/3285879
729,https://doi.org/10.1145/3337722.3341836
730,https://doi.org/10.1145/3287921.3287968
731,https://doi.org/10.1145/3205230.3205233
732,https://doi.org/10.1145/3007788.3007790
733,https://doi.org/10.1145/3208903.3208929
734,https://doi.org/10.1145/3247810
735,https://doi.org/10.1145/3178876.3186046
736,https://doi.org/10.1145/3285875
737,https://doi.org/10.1145/3494106.3528673
738,https://doi.org/10.1145/3285875
739,https://doi.org/10.1145/3417312.3431828
740,https://doi.org/10.1145/3407947.3407959
741,https://doi.org/10.1145/3503181.3503192
742,https://doi.org/10.1145/3384943.3409439
743,https://doi.org/10.1145/3299869.3300083
744,https://doi.org/10.1145/3382734.3405704
745,https://doi.org/10.1145/3320269.3384752
746,https://doi.org/10.1145/3419614.3423264
747,https://doi.org/10.1145/3308897.3308956
748,https://doi.org/10.1145/3362744.3363342
749,https://doi.org/10.1145/3184558.3186938
750,https://doi.org/10.1145/3399871.3399892
751,https://doi.org/10.1145/3309074.3309104
752,https://doi.org/10.1145/3284014.3284020
753,https://doi.org/10.1145/3152141.3152392
754,https://doi.org/10.1145/3444370.3444623
755,https://doi.org/10.1145/3419804.3421454
756,https://doi.org/10.1145/3205230.3205237
757,https://doi.org/10.1145/3477314.3506993
758,https://doi.org/10.1145/3477090.3481053
759,https://doi.org/10.1145/3469213.3470338
760,https://doi.org/10.1145/3205230.3205235
761,https://doi.org/10.1145/3299815.3314433
762,https://doi.org/10.1145/3329363
763,https://doi.org/10.1145/3286978.3287019
764,https://doi.org/10.1145/3417516
765,https://doi.org/10.1145/3458817.3476155
766,https://doi.org/10.1145/3408066.3408106
767,https://doi.org/10.1145/3386164.3389095
768,https://doi.org/10.1145/3415151
769,https://doi.org/10.1145/3422337.3447845
770,https://doi.org/10.1145/3302505.3310086
771,https://doi.org/10.1145/3170358.3170365
772,https://doi.org/10.1145/3274895.3274986
773,https://doi.org/10.1145/3361149.3361166
774,https://doi.org/10.1145/3448016.3459237
775,https://doi.org/10.1145/3147234.3148088
776,https://doi.org/10.1145/3418686
777,https://doi.org/10.1145/3486622.3493937
778,https://doi.org/10.1145/3133956.3138828
779,https://doi.org/10.1145/3232755.3232785
780,https://doi.org/10.1145/3482632.3484040
781,https://doi.org/10.1145/3207677.3277939
782,https://doi.org/10.1145/3319535.3363256
783,https://doi.org/10.1145/3520084.3520100
784,https://doi.org/10.1145/3453475
785,https://doi.org/10.1145/3477495.3531735
786,https://doi.org/10.1145/3407023.3409193
787,https://doi.org/10.1145/3447786.3456231
788,https://doi.org/10.1145/3338286.3344386
789,https://doi.org/10.1145/3338507.3358613
790,https://doi.org/10.1145/3555661.3560859
791,https://doi.org/10.1145/3325917.3325942
792,https://doi.org/10.1145/3312614.3312615
793,https://doi.org/10.1145/3331076.3331083
794,https://doi.org/10.1145/3563885
795,https://doi.org/10.1145/3210284.3219776
796,https://doi.org/10.1145/3328778.3367012
797,https://doi.org/10.1145/3559795.3559805
798,https://doi.org/10.1145/3377644.3377667
799,https://doi.org/10.1145/3377049.3377062
800,https://doi.org/10.1145/3495018.3501099
801,https://doi.org/10.1145/3326365.3326371
802,https://doi.org/10.1145/3384943.3409417
803,https://doi.org/10.1145/3211933.3211935
804,https://doi.org/10.1145/3383219.3383276
805,https://doi.org/10.1145/3464768
806,https://doi.org/10.1145/3384943.3409432
807,https://doi.org/10.1145/3211933.3211941
808,https://doi.org/10.1145/3477084.3484952
809,https://doi.org/10.1145/3477314.3506986
810,https://doi.org/10.1145/3460537.3460563
811,https://doi.org/10.1145/3211933.3211934
812,https://doi.org/10.1145/3383455.3422549
813,https://doi.org/10.1145/3410699.3413791
814,https://doi.org/10.1145/3369052
815,https://doi.org/10.1145/3517183
816,https://doi.org/10.1145/3446983.3446990
817,https://doi.org/10.1145/3196369.3196383
818,https://doi.org/10.1145/3462408
819,https://doi.org/10.1145/3535423
820,https://doi.org/10.1145/3176258.3176333
821,https://doi.org/10.1145/3410699.3411361
822,https://doi.org/10.1145/3243734.3243853
823,https://doi.org/10.1145/3532640.3532664
824,https://doi.org/10.1145/3448016.3457539
825,https://doi.org/10.1145/3376044.3376063
826,https://doi.org/10.1145/3028687.3043967
827,https://doi.org/10.1145/3211890.3211904
828,https://doi.org/10.1145/3532640.3532652
829,https://doi.org/10.1145/3460537.3460541
830,https://doi.org/10.1145/3532640.3532651
831,https://doi.org/10.1145/3427097
832,https://doi.org/10.1145/3423211.3425696
833,https://doi.org/10.1145/3429884.3430032
834,https://doi.org/10.1145/3299869.3314116
835,https://doi.org/10.1145/3428662.3428793
836,https://doi.org/10.1145/3324884.3415294
837,https://doi.org/10.1145/3087801.3087809
838,https://doi.org/10.1145/3485832.3485915
839,https://doi.org/10.1145/3477132.3483574
840,https://doi.org/10.1145/3376044.3376052
841,https://doi.org/10.1145/3404892
842,https://doi.org/10.1145/2899007.2899012
843,https://doi.org/10.1145/3446983.3446986
844,https://doi.org/10.1145/3379463
845,https://doi.org/10.1145/3410699.3413789
846,https://doi.org/10.1145/3211933.3211948
847,https://doi.org/10.1145/3423554
848,https://doi.org/10.1145/3343147.3343169
849,https://doi.org/10.1145/3400302.3415673
850,https://doi.org/10.1145/3319535.3363213
851,https://doi.org/10.1145/3410699.3413798
852,https://doi.org/10.1145/3041021.3053899
853,https://doi.org/10.1145/3479722.3480989
854,https://doi.org/10.1145/3377812.3382157
855,https://doi.org/10.1145/3491053
856,https://doi.org/10.1145/3243734.3243848
857,https://doi.org/10.1145/3414045.3415945
858,https://doi.org/10.1145/3212734.3212781
859,https://doi.org/10.1145/3139337.3139340
860,https://doi.org/10.1145/2976749.2989059
861,https://doi.org/10.1145/3341105.3373899
862,https://doi.org/10.1145/3366627.3368105
863,https://doi.org/10.1145/3390566.3391676
864,https://doi.org/10.1145/3361525.3361540
865,https://doi.org/10.1145/2976749.2978389
866,https://doi.org/10.1145/3510487.3510510
867,https://doi.org/10.1145/3196709.3196778
868,https://doi.org/10.1145/3477314.3507003
869,https://doi.org/10.1145/3559795.3559811
870,https://doi.org/10.1145/3362744.3363344
871,https://doi.org/10.1145/3559795.3559812
872,https://doi.org/10.1145/3559795.3559799
873,https://doi.org/10.14778/3342263.3342275
874,https://doi.org/10.1145/3510487.3510512
875,https://doi.org/10.1145/3529113.3529134
876,https://doi.org/10.1145/3384943.3409438
877,https://doi.org/10.1145/3194113.3194115
878,https://doi.org/10.1145/3419111.3421272
879,https://doi.org/10.1145/3510487.3510511
880,https://doi.org/10.1145/3327960.3332379
881,https://doi.org/10.1145/3549910
882,https://doi.org/10.1145/3205230.3205234
883,https://doi.org/10.1145/3477084.3484949
884,https://doi.org/10.1145/3391195
885,https://doi.org/10.1145/3472716.3472866
886,https://doi.org/10.1145/3341302.3342082
887,https://doi.org/10.1145/3366424.3382708
888,https://doi.org/10.1145/3437378.3437879
889,https://doi.org/10.1145/3209281.3209336
890,https://doi.org/10.1145/3278312.3278321
891,https://doi.org/10.1145/3299869.3320237
892,https://doi.org/10.1145/3293611.3331570
893,https://doi.org/10.1145/3341301.3359627
894,https://doi.org/10.1145/3291064.3291073
895,https://doi.org/10.1145/3342559.3365333
896,https://doi.org/10.1145/3286978.3286979
897,https://doi.org/10.1145/3267809.3275475
898,https://doi.org/10.1145/3412841.3442076
899,https://doi.org/10.1145/3320154.3322131
900,https://doi.org/10.1145/3412841.3442076
901,https://doi.org/10.1145/3227696.3227723
902,https://doi.org/10.1145/3493426.3493823
903,https://doi.org/10.1145/3320154.3322132
904,https://doi.org/10.1145/3476436.3476445
905,https://doi.org/10.14778/3397230.3397246
906,https://doi.org/10.1145/3544538.3544653
907,https://doi.org/10.1145/3321408.3321607
908,https://doi.org/10.14778/3551793.3551816
909,https://doi.org/10.1145/3517745.3563024
910,https://doi.org/10.1145/3377170.3377225
911,https://doi.org/10.1145/3460120.3485362
912,https://doi.org/10.1145/3397166.3415278
913,https://doi.org/10.1145/3309171.3309177
914,https://doi.org/10.1145/3426474
915,https://doi.org/10.1145/3008167.3008170
916,https://doi.org/10.1145/3423166
917,https://doi.org/10.1145/3434581.3434685
918,https://doi.org/10.1145/3289166.3289169
919,https://doi.org/10.1145/3284764.3284769
920,https://doi.org/10.1145/3327960.3332383
921,https://doi.org/10.1145/3139903.3139906
922,https://doi.org/10.14778/3231751.3231762
923,https://doi.org/10.1145/3327959.3329537
924,https://doi.org/10.1145/3491003.3491006
925,https://doi.org/10.1145/3377644.3377668
926,https://doi.org/10.1145/3411170.3411247
927,https://doi.org/10.1145/3041021.3053898
928,https://doi.org/10.1145/3327960.3332383
929,https://doi.org/10.1145/3196478.3196480
930,https://doi.org/10.1145/3409934.3409944
931,https://doi.org/10.1145/3205230.3205239
932,https://doi.org/10.1145/3488466.3488474
933,https://doi.org/10.1145/3127502.3127516
934,https://doi.org/10.1145/3465480.3466924
935,https://doi.org/10.1145/3492866.3549731
936,https://doi.org/10.1145/3125433.3125462
937,https://doi.org/10.1145/3508072.3508100
938,https://doi.org/10.1145/3338507.3358622
939,https://doi.org/10.1145/3278532.3278539
940,https://doi.org/10.1145/3404709.3404743
941,https://doi.org/10.1145/3341105.3374070
942,https://doi.org/10.1145/3368089.3417939
943,https://doi.org/10.1145/3360611
944,https://doi.org/10.1145/3152824.3152825
945,https://doi.org/10.1145/3503047.3503089
946,https://doi.org/10.1145/3488663.3493687
947,https://doi.org/10.1145/3485832.3485913
948,https://doi.org/10.1145/3340037.3340066
949,https://doi.org/10.1145/3276486
950,https://doi.org/10.1145/3488932.3527280
951,https://doi.org/10.1145/3401025.3404097
952,https://doi.org/10.1145/3184558.3191556
953,https://doi.org/10.1145/3550355.3552407
954,https://doi.org/10.1145/3318041.3355471
955,https://doi.org/10.1145/3505284.3532815
956,https://doi.org/10.1145/3464298.3493403
957,https://doi.org/10.1145/3372177.3373338
958,https://doi.org/10.1145/3448016.3457558
959,https://doi.org/10.1145/3419483
960,https://doi.org/10.1145/3462203.3475880
961,https://doi.org/10.1145/3491202
962,https://doi.org/10.1145/3047273.3047275
963,https://doi.org/10.1145/3458744.3474040
964,https://doi.org/10.1145/3366423.3380215
965,https://doi.org/10.1145/3422648.3422664
966,https://doi.org/10.1145/3347146.3359072
967,https://doi.org/10.1145/3474085.3479238
968,https://doi.org/10.1145/3136560.3136594
969,https://doi.org/10.1145/3309074.3309105
970,https://doi.org/10.1145/3424978.3425014
971,https://doi.org/10.1145/3205230.3205240
972,https://doi.org/10.1145/3344948.3344953
973,https://doi.org/10.1145/3550197
974,https://doi.org/10.1145/3433210.3453089
975,https://doi.org/10.1145/3409929.3416794
976,https://doi.org/10.1145/3359989.3365411
977,https://doi.org/10.1145/3434581.3434689
978,https://doi.org/10.1145/3308897.3308954
979,https://doi.org/10.1145/3274895.3274914
980,https://doi.org/10.1145/3373017.3373063
981,https://doi.org/10.1145/3463274.3463348
982,https://doi.org/10.1145/3523181.3523184
983,https://doi.org/10.1145/3358695.3361753
984,https://doi.org/10.1145/2976749.2978309
985,https://doi.org/10.1145/3308558.3313593
986,https://doi.org/10.1145/3409934.3409936
987,https://doi.org/10.1145/3379464
988,https://doi.org/10.1145/3478431.3499300
989,https://doi.org/10.1145/3304109.3323833
990,https://doi.org/10.1145/3419614.3423265
991,https://doi.org/10.1145/3491258
992,https://doi.org/10.1145/3491258
993,https://doi.org/10.1145/3321408.3321574
994,https://doi.org/10.1145/3409934.3409947
995,https://doi.org/10.1145/3519270.3538430
996,https://doi.org/10.1145/3555661.3560874
997,https://doi.org/10.1145/3381036
998,https://doi.org/10.1145/3486622.3493914
999,https://doi.org/10.1145/3240117.3240136
1000,https://doi.org/10.1145/3010089.3016029
1001,https://doi.org/10.1145/3064857.3064862
1002,https://doi.org/10.1145/3479722.3480992
1003,https://doi.org/10.1145/3524458.3547230
1004,https://doi.org/10.1145/3465481.3469208
1005,https://doi.org/10.1145/3318041.3355459
1006,https://doi.org/10.1145/3332186.3332203
1007,https://doi.org/10.1145/3308558.3313574
1008,https://doi.org/10.1145/3422816
1009,https://doi.org/10.14778/3476311.3476313
1010,https://doi.org/10.1145/3267809.3275450
1011,https://doi.org/10.1145/3421764
1012,https://doi.org/10.1145/3319535.3355503
1013,https://doi.org/10.1145/3372938.3372962
1014,https://doi.org/10.1145/3419614.3423255
1015,https://doi.org/10.1145/3366624.3368156
1016,https://doi.org/10.1145/3327960.3332385
1017,https://doi.org/10.1145/3133956.3134010
1018,https://doi.org/10.1145/2933575.2934579
1019,https://doi.org/10.1145/3319535.3363203
1020,https://doi.org/10.1145/3285002.3285012
1021,https://doi.org/10.1145/3319535.3363222
1022,https://doi.org/10.1145/3488932.3524126
1023,https://doi.org/10.1145/3528669
1024,https://doi.org/10.1145/3318041.3355460
1025,https://doi.org/10.1145/3284014.3284018
1026,https://doi.org/10.1145/3410699.3413797
1027,https://doi.org/10.1145/3372297.3417262
1028,https://doi.org/10.1145/3555676
1029,https://doi.org/10.1145/3184558.3192306
1030,https://doi.org/10.1145/3384943.3409427
1031,https://doi.org/10.1145/3410699.3413790
1032,https://doi.org/10.1145/3477084.3484950
1033,https://doi.org/10.1145/3131542.3131562
1034,https://doi.org/10.1145/3561801.3561807
1035,https://doi.org/10.1145/3384942.3406868
1036,https://doi.org/10.1145/3327960.3332393
1037,https://doi.org/10.1145/3505263
1038,https://doi.org/10.1145/3538914
1039,https://doi.org/10.1145/3538912
1040,https://doi.org/10.1145/3538913
1041,https://doi.org/10.1145/3344284
1042,https://doi.org/10.1145/3340422.3343640
1043,https://doi.org/10.1145/3538915
1044,https://doi.org/10.1145/3344280
1045,https://doi.org/10.1145/3538916
1046,https://doi.org/10.1145/3487552.3487811
1047,https://doi.org/10.1145/3341105.3373901
1048,https://doi.org/10.1145/3281411.3281415
1049,https://doi.org/10.1145/3419635.3419680
1050,https://doi.org/10.1145/3360774.3360794
1051,https://doi.org/10.1145/3508072.3508225
1052,https://doi.org/10.1145/3341301.3359636
1053,https://doi.org/10.1145/3339252.3339279
1054,https://doi.org/10.1145/3487552.3487814
1055,https://doi.org/10.1145/3338466.3358925
1056,https://doi.org/10.1145/3461778.3462071
1057,https://doi.org/10.1145/3230833.3232824
1058,https://doi.org/10.1145/3466826.3466832
1059,https://doi.org/10.1145/3373722.3373784
1060,https://doi.org/10.1145/3317614.3317629
1061,https://doi.org/10.1145/3366611.3368144
1062,https://doi.org/10.1145/3422337.3447832
1063,https://doi.org/10.1145/3488663.3493689
1064,https://doi.org/10.1145/3568314
1065,https://doi.org/10.1145/3318041.3355458
1066,https://doi.org/10.1145/3317614.3317629
1067,https://doi.org/10.1145/3487553.3524201
1068,https://doi.org/10.1145/3487553.3524882
1069,https://doi.org/10.1145/3444370.3444594
1070,https://doi.org/10.1145/3477314.3507056
1071,https://doi.org/10.1145/3219166.3277546
1072,https://doi.org/10.1145/3450614.3464470
1073,https://doi.org/10.1145/3210240.3226062
1074,https://doi.org/10.1145/3477084.3484953
1075,https://doi.org/10.1145/3144730.3144733
1076,https://doi.org/10.1145/3374136
1077,https://doi.org/10.1145/3419614.3423258
1078,https://doi.org/10.1145/3477132.3483564
1079,https://doi.org/10.1145/3305160.3305161
1080,https://doi.org/10.1145/3243157.3243165
1081,https://doi.org/10.1145/3323679.3326533
1082,https://doi.org/10.1145/3567593
1083,https://doi.org/10.1145/3427228.3427249
1084,https://doi.org/10.1145/3331076.3331108
1085,https://doi.org/10.1145/3308558.3313454
1086,https://doi.org/10.1145/3538393.3544932
1087,https://doi.org/10.1145/3508072.3508199
1088,https://doi.org/10.1145/3326285.3329076
1089,https://doi.org/10.1145/3209280.3229120
1090,https://doi.org/10.1145/3447568.3448537
1091,https://doi.org/10.1145/3369740.3373803
1092,https://doi.org/10.1145/3356464.3358747
1093,https://doi.org/10.1145/3429629
1094,https://doi.org/10.1145/3319535.3354203
1095,https://doi.org/10.1145/3401025.3401737
1096,https://doi.org/10.1145/3489048.3522636
1097,https://doi.org/10.1145/3403711
1098,https://doi.org/10.1145/3533271.3561793
1099,https://doi.org/10.1145/3299819.3299830
1100,https://doi.org/10.1145/3527049.3527072
1101,https://doi.org/10.1145/3308560.3317077
1102,https://doi.org/10.1145/3080546.3080550
1103,https://doi.org/10.1145/3428277
1104,https://doi.org/10.1145/3533271.3561775
1105,https://doi.org/10.1145/3372297.3423367
1106,https://doi.org/10.1145/3485875
1107,https://doi.org/10.1145/3361525.3361536
1108,https://doi.org/10.1145/3214701.3214704
1109,https://doi.org/10.1145/3184558.3191554
1110,https://doi.org/10.1145/3398071
1111,https://doi.org/10.1145/3558779
1112,https://doi.org/10.1145/3510003.3510077
1113,https://doi.org/10.1145/3343147.3343154
1114,https://doi.org/10.1145/3452446.3452542
1115,https://doi.org/10.1145/3474944.3474957
1116,https://doi.org/10.1145/3372297.3423361
1117,https://doi.org/10.1145/3341105.3373957
1118,https://doi.org/10.1145/3488932.3524128
1119,https://doi.org/10.1145/3170427.3188610
1120,https://doi.org/10.1145/3338498.3358639
1121,https://doi.org/10.1145/3190508.3190538
1122,https://doi.org/10.1145/3485730.3485945
1123,https://doi.org/10.14778/3137765.3137830
1124,https://doi.org/10.1145/3453953.3453966
1125,https://doi.org/10.1145/3419614.3423263
1126,https://doi.org/10.1145/3460120.3484801
1127,https://doi.org/10.1145/3501810
1128,https://doi.org/10.1145/3376897.3379161
1129,https://doi.org/10.1145/3419614.3423256
1130,https://doi.org/10.1145/3041021.3053895
1131,https://doi.org/10.1145/3423211.3425669
1132,https://doi.org/10.1145/3531327
1133,https://doi.org/10.1145/3488245
1134,https://doi.org/10.14778/3342263.3342636
1135,https://doi.org/10.1145/3564532
1136,https://doi.org/10.1145/3445790
1137,https://doi.org/10.1145/3329007.3329009
1138,https://doi.org/10.1145/3308560.3317076
1139,https://doi.org/10.1145/3284764.3284765
1140,https://doi.org/10.1145/3542954.3543006
1141,https://doi.org/10.1145/3293882.3338999
1142,https://doi.org/10.1145/3311350.3347178
1143,https://doi.org/10.1145/3377713.3377742
1144,https://doi.org/10.1145/3151759.3151801
1145,https://doi.org/10.1145/3288599.3299723
1146,https://doi.org/10.1145/3479722.3480994
1147,https://doi.org/10.14778/3415478.3415540
1148,https://doi.org/10.1145/3460120.3484561
1149,https://doi.org/10.1145/3506800
1150,https://doi.org/10.1145/3284764.3284768
1151,https://doi.org/10.1145/3485188
1152,https://doi.org/10.1145/3523181.3523191
1153,https://doi.org/10.1145/3320269.3384756
1154,https://doi.org/10.1145/3508072.3508226
1155,https://doi.org/10.1145/3523181.3523193
1156,https://doi.org/10.1145/3152434.3152449
1157,https://doi.org/10.1145/3472634.3474064
1158,https://doi.org/10.1145/3410220.3460105
1159,https://doi.org/10.1145/3426746.3434052
1160,https://doi.org/10.1145/3274694.3274750
1161,https://doi.org/10.1145/3560263
1162,https://doi.org/10.1145/3372297.3417250
1163,https://doi.org/10.1145/3318041.3355464
1164,https://doi.org/10.1145/3462223.3485619
1165,https://doi.org/10.1145/3460093
1166,https://doi.org/10.1145/3419614.3423248
1167,https://doi.org/10.1145/3324884.3418923
1168,https://doi.org/10.1145/3278532.3278542
1169,https://doi.org/10.1145/3488932.3523259
1170,https://doi.org/10.1145/3491102.3517585
1171,https://doi.org/10.1145/3395363.3404366
1172,https://doi.org/10.1145/3437359.3465587
1173,https://doi.org/10.1145/3465481.3465765
1174,https://doi.org/10.14778/3229863.3236266
1175,https://doi.org/10.1145/3423211.3425678
